subject_id,capture_id,roi,profiled_parameter,fixed_u,fixed_value,logrmse,success,grid_kind,conditional_theta
p003,p003_neutral_front,left_cheek,s,0.995,0.995,0.1400954578182836,True,refinement_delta_0p005,"[0.031044884839364444,0.07105149226100865,0.995]"
p003,p003_neutral_front,left_cheek,s,1.0,1.0,0.14039804928200594,True,base_or_optimum,"[0.031186686699686786,0.07064490778483505,1.0]"
p003,p003_neutral_front,right_cheek,f_mel,0.0,0.0,0.5473628096477908,True,base_or_optimum,"[0.0,0.09999999999999999,4.184802592447484e-15]"
p003,p003_neutral_front,right_cheek,f_mel,0.02,0.0086,0.4659401233118588,True,base_or_optimum,"[0.0086,0.09999999999999999,5.791902833402988e-15]"
p003,p003_neutral_front,right_cheek,f_mel,0.04,0.0172,0.39051126374053075,True,base_or_optimum,"[0.0172,0.09999999999999784,1.6933197220095407e-14]"
p003,p003_neutral_front,right_cheek,f_mel,0.06,0.0258,0.3225145367296721,True,base_or_optimum,"[0.0258,0.09999999999999999,1.2565927465129781e-14]"
p003,p003_neutral_front,right_cheek,f_mel,0.08,0.0344,0.26463069003919737,True,base_or_optimum,"[0.0344,0.09999999999999994,4.289294419117435e-14]"
p003,p003_neutral_front,right_cheek,f_mel,0.1,0.043000000000000003,0.22151925095466912,True,base_or_optimum,"[0.043000000000000003,0.09999999999999984,6.021238770729878e-15]"
p003,p003_neutral_front,right_cheek,f_mel,0.11,0.0473,0.207498219418946,True,refinement_delta_0p005,"[0.0473,0.09999999999999981,1.896220423789731e-16]"
p003,p003_neutral_front,right_cheek,f_mel,0.11249999999999999,0.048374999999999994,0.20491455608130074,True,refinement_delta_0p005,"[0.048374999999999994,0.09999999999999995,3.164899804042286e-14]"
p003,p003_neutral_front,right_cheek,f_mel,0.11374999999999999,0.0489125,0.20376781802002084,True,refinement_delta_0p005,"[0.0489125,0.09999999999999999,7.767854275619247e-14]"
p003,p003_neutral_front,right_cheek,f_mel,0.11499999999999999,0.049449999999999994,0.20271908972311795,True,refinement_delta_0p005,"[0.049449999999999994,0.09999999999997397,1.2013372454423716e-13]"
p003,p003_neutral_front,right_cheek,f_mel,0.12,0.0516,0.19951865588866244,True,base_or_optimum,"[0.0516,0.09999999999999998,1.6625397509341759e-13]"
p003,p003_neutral_front,right_cheek,f_mel,0.12745467383343928,0.05480550974837889,0.19773530964774005,True,base_or_optimum,"[0.05480550974837889,0.09999999999998316,5.475550158230649e-13]"
p003,p003_neutral_front,right_cheek,f_mel,0.14,0.060200000000000004,0.20256760578543276,True,base_or_optimum,"[0.060200000000000004,0.09999999999803265,6.935209581438692e-13]"
p003,p003_neutral_front,right_cheek,f_mel,0.14125000000000001,0.06073750000000001,0.20355102743843503,True,refinement_delta_0p005,"[0.06073750000000001,0.09999999999921938,3.0299565337165657e-13]"
p003,p003_neutral_front,right_cheek,f_mel,0.14250000000000002,0.061275,0.2046187381280609,True,refinement_delta_0p005,"[0.061275,0.09999999999990415,7.245295872231537e-12]"
p003,p003_neutral_front,right_cheek,f_mel,0.14500000000000002,0.06235000000000001,0.2069969682429454,True,refinement_delta_0p005,"[0.06235000000000001,0.09944822299542005,3.405282684316021e-18]"
p003,p003_neutral_front,right_cheek,f_mel,0.15000000000000002,0.0645,0.21212337770104714,True,refinement_delta_0p005,"[0.0645,0.0915223913248187,3.329747148717274e-24]"
p003,p003_neutral_front,right_cheek,f_mel,0.16,0.0688,0.22298998552416252,True,base_or_optimum,"[0.0688,0.07703648489789677,4.4295294687927424e-23]"
p003,p003_neutral_front,right_cheek,f_mel,0.18,0.0774,0.24658701586727255,True,base_or_optimum,"[0.0774,0.05298558248875469,1.235682690209732e-18]"
p003,p003_neutral_front,right_cheek,f_mel,0.2,0.08600000000000001,0.2718552380783051,True,base_or_optimum,"[0.08600000000000001,0.03453512895266601,3.386035450641689e-20]"
p003,p003_neutral_front,right_cheek,f_mel,0.22,0.0946,0.29817084385944337,True,base_or_optimum,"[0.0946,0.02068026277259148,8.672319053074027e-21]"
p003,p003_neutral_front,right_cheek,f_mel,0.24,0.1032,0.3251853117522958,True,base_or_optimum,"[0.1032,0.010611062971997662,2.5296167973435796e-21]"
p003,p003_neutral_front,right_cheek,f_mel,0.26,0.1118,0.35271829264758703,True,base_or_optimum,"[0.1118,0.003648563588228663,2.736929822582273e-26]"
p003,p003_neutral_front,right_cheek,f_mel,0.28,0.12040000000000001,0.3802568900009526,True,base_or_optimum,"[0.12040000000000001,5.871601548110491e-16,0.9999999999995702]"
p003,p003_neutral_front,right_cheek,f_mel,0.3,0.129,0.4131540936733739,True,base_or_optimum,"[0.129,1.512285881844091e-15,0.4202056680016837]"
p003,p003_neutral_front,right_cheek,f_mel,0.32,0.1376,0.4512244975524453,True,base_or_optimum,"[0.1376,9.674475530457494e-16,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.34,0.1462,0.4925504685807698,True,base_or_optimum,"[0.1462,7.422334856625324e-19,0.13479537360640492]"
p003,p003_neutral_front,right_cheek,f_mel,0.36,0.1548,0.5357920636011205,True,base_or_optimum,"[0.1548,2.7926972318915514e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.38,0.1634,0.5800382064343457,True,base_or_optimum,"[0.1634,2.1231923070500855e-18,0.9999999999998929]"
p003,p003_neutral_front,right_cheek,f_mel,0.4,0.17200000000000001,0.6246752193039904,True,base_or_optimum,"[0.17200000000000001,2.738353252356941e-18,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.42,0.18059999999999998,0.6692903613478982,True,base_or_optimum,"[0.18059999999999998,3.815107780120232e-18,0.9999999999877572]"
p003,p003_neutral_front,right_cheek,f_mel,0.44,0.1892,0.713605910378613,True,base_or_optimum,"[0.1892,1.010282020768928e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.46,0.1978,0.7574352680107406,True,base_or_optimum,"[0.1978,1.0300337289486836e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.48,0.2064,0.8006538751932223,True,base_or_optimum,"[0.2064,6.178895659934839e-18,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.5,0.215,0.8431798415585859,True,base_or_optimum,"[0.215,3.458055289391233e-18,0.9999999995662474]"
p003,p003_neutral_front,right_cheek,f_mel,0.52,0.2236,0.8849609155407703,True,base_or_optimum,"[0.2236,1.1912392775754173e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.54,0.23220000000000002,0.9259656146037732,True,base_or_optimum,"[0.23220000000000002,5.165526617663475e-19,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.56,0.24080000000000001,0.9661771120788409,True,base_or_optimum,"[0.24080000000000001,5.819813454098273e-19,0.9999999999999992]"
p003,p003_neutral_front,right_cheek,f_mel,0.58,0.24939999999999998,1.0055889728749643,True,base_or_optimum,"[0.24939999999999998,2.0036658459095154e-19,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.6,0.258,1.0442021453180774,True,base_or_optimum,"[0.258,5.977684554957744e-18,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.62,0.2666,1.0820228174476776,True,base_or_optimum,"[0.2666,1.4094451639250779e-18,0.9999999999869481]"
p003,p003_neutral_front,right_cheek,f_mel,0.64,0.2752,1.1190608756377596,True,base_or_optimum,"[0.2752,3.962223651180621e-18,0.9999999999946126]"
p003,p003_neutral_front,right_cheek,f_mel,0.66,0.2838,1.15532878782108,True,base_or_optimum,"[0.2838,8.076965800194942e-19,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.68,0.2924,1.190840789290104,True,base_or_optimum,"[0.2924,1.9873925107877036e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.7000000000000001,0.30100000000000005,1.22561228626476,True,base_or_optimum,"[0.30100000000000005,2.1444799655502603e-18,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.72,0.3096,1.2596594176014337,True,base_or_optimum,"[0.3096,1.0880686131919243e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.74,0.3182,1.2929987322688423,True,base_or_optimum,"[0.3182,2.1581475121705047e-19,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.76,0.3268,1.3256469521723848,True,base_or_optimum,"[0.3268,1.3069973974943134e-18,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.78,0.33540000000000003,1.357620798287102,True,base_or_optimum,"[0.33540000000000003,1.210075259593949e-17,0.9999999999383407]"
p003,p003_neutral_front,right_cheek,f_mel,0.8,0.34400000000000003,1.388936863992756,True,base_or_optimum,"[0.34400000000000003,5.573620259138738e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.8200000000000001,0.3526,1.4196115237479103,True,base_or_optimum,"[0.3526,3.08565139355624e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.84,0.36119999999999997,1.4496608683027559,True,base_or_optimum,"[0.36119999999999997,3.719957773284686e-18,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.86,0.36979999999999996,1.4791006598803105,True,base_or_optimum,"[0.36979999999999996,4.725322023332252e-18,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.88,0.3784,1.5079463023921567,True,base_or_optimum,"[0.3784,6.493385179334131e-18,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.9,0.387,1.536212822964942,True,base_or_optimum,"[0.387,2.7466438602977944e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.92,0.3956,1.5639148619547942,True,base_or_optimum,"[0.3956,2.268680969088975e-19,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.9400000000000001,0.4042,1.5910666693018454,True,base_or_optimum,"[0.4042,2.0041508632616858e-18,0.9999999999956712]"
p003,p003_neutral_front,right_cheek,f_mel,0.96,0.4128,1.6176821055858717,True,base_or_optimum,"[0.4128,2.483194544522964e-19,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,0.98,0.4214,1.6437746465296053,True,base_or_optimum,"[0.4214,3.224380335629346e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_mel,1.0,0.43,1.6693573899898326,True,base_or_optimum,"[0.43,6.782244821782101e-17,0.9999999999999999]"
p003,p003_neutral_front,right_cheek,f_blood,0.0,0.0,0.3386162782899272,True,base_or_optimum,"[0.09851609882780164,0.0,0.6693998267874122]"
p003,p003_neutral_front,right_cheek,f_blood,0.02,0.002,0.32717090934662285,True,base_or_optimum,"[0.09510944346977326,0.002,4.4722426005867096e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.04,0.004,0.3180532748408608,True,base_or_optimum,"[0.09252358007602814,0.004,3.3071906755434635e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.06,0.006,0.3103836248020793,True,base_or_optimum,"[0.09035081349740173,0.006,1.733672490199054e-20]"
p003,p003_neutral_front,right_cheek,f_blood,0.08,0.008,0.30368874936503104,True,base_or_optimum,"[0.08844652778055638,0.008,1.957515673524895e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.1,0.010000000000000002,0.29770750970124454,True,base_or_optimum,"[0.08673661983230944,0.010000000000000002,2.0072859163073358e-28]"
p003,p003_neutral_front,right_cheek,f_blood,0.12,0.012,0.29227891525074734,True,base_or_optimum,"[0.0851765643090139,0.012,1.7326739031552592e-28]"
p003,p003_neutral_front,right_cheek,f_blood,0.14,0.014000000000000002,0.2872954772924678,True,base_or_optimum,"[0.0837369236498703,0.014000000000000002,1.4545449309675948e-20]"
p003,p003_neutral_front,right_cheek,f_blood,0.16,0.016,0.28268114561463764,True,base_or_optimum,"[0.08239695125621699,0.016,8.160031433060215e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.18,0.018,0.2783797104020034,True,base_or_optimum,"[0.0811413306900929,0.018,1.9292632263454026e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.2,0.020000000000000004,0.2743481892104194,True,base_or_optimum,"[0.07995833408305004,0.020000000000000004,1.3286105409935293e-19]"
p003,p003_neutral_front,right_cheek,f_blood,0.22,0.022000000000000002,0.2705528090845051,True,base_or_optimum,"[0.07883877089350567,0.022000000000000002,3.774988685082811e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.24,0.024,0.26696643818574634,True,base_or_optimum,"[0.07777521449212806,0.024,2.0915625025077052e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.26,0.026000000000000002,0.26356687441638704,True,base_or_optimum,"[0.07676160375635813,0.026000000000000002,6.04565556046769e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.28,0.028000000000000004,0.2603356650152386,True,base_or_optimum,"[0.07579289592091261,0.028000000000000004,2.708319048916659e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.3,0.03,0.2572572682843026,True,base_or_optimum,"[0.07486483165884712,0.03,1.027227856410557e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.32,0.032,0.25431844323291447,True,base_or_optimum,"[0.07397378212107353,0.032,9.879306246922655e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.34,0.034,0.251507795465898,True,base_or_optimum,"[0.07311662672301268,0.034,2.913571649266002e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.36,0.036,0.24881543288171834,True,base_or_optimum,"[0.07229064868844931,0.036,2.2129335508498505e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.38,0.038000000000000006,0.24623270025044397,True,base_or_optimum,"[0.07149347776353299,0.038000000000000006,6.60338283001082e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.4,0.04000000000000001,0.24375197155839948,True,base_or_optimum,"[0.07072301795652453,0.04000000000000001,4.6208692572270165e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.42,0.042,0.24136648539155037,True,base_or_optimum,"[0.06997740886811726,0.042,6.3526487387524555e-28]"
p003,p003_neutral_front,right_cheek,f_blood,0.44,0.044000000000000004,0.23907021288276942,True,base_or_optimum,"[0.06925500007867269,0.044000000000000004,1.0960777774555024e-27]"
p003,p003_neutral_front,right_cheek,f_blood,0.46,0.046000000000000006,0.23685775064221504,True,base_or_optimum,"[0.06855430445343536,0.046000000000000006,7.043284207691117e-28]"
p003,p003_neutral_front,right_cheek,f_blood,0.48,0.048,0.2347242330975763,True,base_or_optimum,"[0.06787398726060892,0.048,9.55645283315366e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.5,0.05,0.2326652600878991,True,base_or_optimum,"[0.06721283464380703,0.05,7.853625638805813e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.52,0.052000000000000005,0.23067683657080937,True,base_or_optimum,"[0.0665697498320236,0.052000000000000005,9.071905210260244e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.54,0.054000000000000006,0.22875532204216964,True,base_or_optimum,"[0.06594373553714641,0.054000000000000006,3.9677528012012475e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.56,0.05600000000000001,0.22689738781220586,True,base_or_optimum,"[0.06533387721521798,0.05600000000000001,8.840833096463854e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.58,0.057999999999999996,0.22509998068885254,True,base_or_optimum,"[0.06473933087069185,0.057999999999999996,5.048034741787595e-20]"
p003,p003_neutral_front,right_cheek,f_blood,0.6,0.06,0.22336029192603085,True,base_or_optimum,"[0.06415933283133288,0.06,3.9823795169513618e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.62,0.062,0.22167573052868664,True,base_or_optimum,"[0.06359316522525209,0.062,7.107868539152488e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.64,0.064,0.22004390018669717,True,base_or_optimum,"[0.06304017518072215,0.064,1.146632727297494e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.66,0.066,0.21846257924985593,True,base_or_optimum,"[0.06249975024509155,0.066,1.6336694656849045e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.68,0.068,0.21692970326592795,True,base_or_optimum,"[0.0619713257006213,0.068,4.61435285347703e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.7000000000000001,0.07,0.21544334969048226,True,base_or_optimum,"[0.061454374646540286,0.07,4.84572468955094e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.72,0.072,0.2140017244462098,True,base_or_optimum,"[0.06094840656519238,0.072,2.696771799744754e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.74,0.074,0.21260315006472222,True,base_or_optimum,"[0.06045296251342891,0.074,2.6009378437215977e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.76,0.07600000000000001,0.21124605518841758,True,base_or_optimum,"[0.05996761373845781,0.07600000000000001,9.38478529275584e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.78,0.07800000000000001,0.2099289652461862,True,base_or_optimum,"[0.05949195716788254,0.07800000000000001,6.533021128620909e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.8,0.08000000000000002,0.20865049414625986,True,base_or_optimum,"[0.05902561565036124,0.08000000000000002,4.0545641532253677e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.8200000000000001,0.08200000000000002,0.2074093368537585,True,base_or_optimum,"[0.05856823323314845,0.08200000000000002,6.7328784440138555e-28]"
p003,p003_neutral_front,right_cheek,f_blood,0.84,0.084,0.20620426274048098,True,base_or_optimum,"[0.05811947773520156,0.084,3.9392334003359846e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.86,0.08600000000000001,0.20503410961107343,True,base_or_optimum,"[0.057679031788198915,0.08600000000000001,7.137720937946909e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.88,0.08800000000000001,0.2038977783235226,True,base_or_optimum,"[0.05724659845859947,0.08800000000000001,4.069806443224621e-25]"
p003,p003_neutral_front,right_cheek,f_blood,0.9,0.09000000000000001,0.20279422793348012,True,base_or_optimum,"[0.0568218963437131,0.09000000000000001,2.1626690273577083e-23]"
p003,p003_neutral_front,right_cheek,f_blood,0.9012500000000001,0.09012500000000001,0.2027263216543556,True,refinement_delta_0p005,"[0.056795602924517144,0.09012500000000001,8.215698882832638e-28]"
p003,p003_neutral_front,right_cheek,f_blood,0.9025000000000001,0.09025000000000001,0.20265853931915095,True,refinement_delta_0p005,"[0.05676933892960822,0.09025000000000001,9.143135161939156e-21]"
p003,p003_neutral_front,right_cheek,f_blood,0.905,0.09050000000000001,0.20252334554704074,True,refinement_delta_0p005,"[0.056716897688700946,0.09050000000000001,2.0451233477846677e-19]"
p003,p003_neutral_front,right_cheek,f_blood,0.91,0.09100000000000001,0.20225443510371477,True,refinement_delta_0p005,"[0.056612360767987945,0.09100000000000001,3.7545783631294734e-25]"
p003,p003_neutral_front,right_cheek,f_blood,0.92,0.09200000000000001,0.20172247130163656,True,base_or_optimum,"[0.05640465952113117,0.09200000000000001,2.8134099071604566e-22]"
p003,p003_neutral_front,right_cheek,f_blood,0.9400000000000001,0.09400000000000001,0.20068157111156315,True,base_or_optimum,"[0.055994635178997734,0.09400000000000001,1.4152672002687447e-18]"
p003,p003_neutral_front,right_cheek,f_blood,0.96,0.096,0.19967063625237624,True,base_or_optimum,"[0.05559158548277842,0.096,1.1437236679252103e-24]"
