model,split,latent_id,pair_type,channel,within_drift,between_drift,within_between_ratio,within_lt_between
Baseline,ID Test,F11020,camera,H,0.17590893805027008,0.14704293012619019,1.1963100701224294,False
Baseline,ID Test,F11020,light,M,0.006409822031855583,0.038827162235975266,0.16508602902523145,True
Baseline,ID Test,F11020,light,H,0.01292715035378933,0.14704293012619019,0.08791412373716594,True
Baseline,ID Test,F11020,appearance,M,0.007265553809702396,0.038827162235975266,0.18712554282348517,True
Baseline,ID Test,F11020,appearance,H,0.024195624515414238,0.14704293012619019,0.16454803025653728,True
Baseline,ID Test,F11020,joint,M,0.012704944238066673,0.038827162235975266,0.3272179450265083,True
Baseline,ID Test,F11020,joint,H,0.12883315980434418,0.14704293012619019,0.8761601778050897,True
Baseline,ID Test,F11021,camera,M,0.005101201590150595,0.005707841832190752,0.8937181057437746,True
Baseline,ID Test,F11021,camera,H,0.1425388753414154,0.054685190320014954,2.6065352338957797,False
Baseline,ID Test,F11021,light,M,0.005839689169079065,0.005707841832190752,1.0230993325962063,False
Baseline,ID Test,F11021,light,H,0.04844009131193161,0.054685190320014954,0.8857990806736277,True
Baseline,ID Test,F11021,appearance,M,0.0032871393486857414,0.005707841832190752,0.5758988152312009,True
Baseline,ID Test,F11021,appearance,H,0.07112712413072586,0.054685190320014954,1.3006652023060274,False
Baseline,ID Test,F11021,joint,M,0.004049882758408785,0.005707841832190752,0.7095296046166685,True
Baseline,ID Test,F11021,joint,H,0.09221808612346649,0.054685190320014954,1.6863447961653044,False
Baseline,ID Test,F11022,camera,M,0.004347668960690498,0.0038662890437990427,1.1245069655781474,False
Baseline,ID Test,F11022,camera,H,0.045142486691474915,0.4533628225326538,0.09957253759647107,True
Baseline,ID Test,F11022,light,M,0.0027319863438606262,0.0038662890437990427,0.7066172013813424,True
Baseline,ID Test,F11022,light,H,0.01966359093785286,0.4533628225326538,0.04337274686090206,True
Baseline,ID Test,F11022,appearance,M,0.004736702423542738,0.0038662890437990427,1.2251288948868708,False
Baseline,ID Test,F11022,appearance,H,0.01120611373335123,0.4533628225326538,0.024717760646428173,True
Baseline,ID Test,F11022,joint,M,0.003237341297790408,0.0038662890437990427,0.8373252131737605,True
Baseline,ID Test,F11022,joint,H,0.01852124184370041,0.4533628225326538,0.040853023060501176,True
Baseline,ID Test,F11023,camera,M,0.004557047039270401,0.006033014506101608,0.7553515799873416,True
Baseline,ID Test,F11023,camera,H,0.21906059980392456,0.408601313829422,0.5361230920940586,True
Baseline,ID Test,F11023,light,M,0.000810733181424439,0.006033014506101608,0.1343827667917072,True
Baseline,ID Test,F11023,light,H,0.009488161653280258,0.408601313829422,0.02322107475464766,True
Baseline,ID Test,F11023,appearance,M,0.0012827971950173378,0.006033014506101608,0.21262955587458898,True
Baseline,ID Test,F11023,appearance,H,0.016582896932959557,0.408601313829422,0.040584541389610866,True
Baseline,ID Test,F11023,joint,M,0.0017459497321397066,0.006033014506101608,0.28939922660121337,True
Baseline,ID Test,F11023,joint,H,0.11847169697284698,0.408601313829422,0.2899444836888242,True
Baseline,ID Test,F11024,camera,M,0.005325628444552422,0.0926361158490181,0.057489764070336624,True
Baseline,ID Test,F11024,camera,H,0.07633614540100098,0.41294434666633606,0.184858192192861,True
Baseline,ID Test,F11024,light,M,0.01294666063040495,0.0926361158490181,0.13975824128362543,True
Baseline,ID Test,F11024,light,H,0.1167711690068245,0.41294434666633606,0.2827770132936993,True
Baseline,ID Test,F11024,appearance,M,0.0014460943639278412,0.0926361158490181,0.015610481405381259,True
Baseline,ID Test,F11024,appearance,H,0.04233535751700401,0.41294434666633606,0.10252073398939515,True
Baseline,ID Test,F11024,joint,M,0.015783146023750305,0.0926361158490181,0.17037789072972667,True
Baseline,ID Test,F11024,joint,H,0.30368882417678833,0.41294434666633606,0.7354231305706008,True
Baseline,ID Test,F11025,camera,M,0.011568321846425533,0.018080655485391617,0.6398176136795612,True
Baseline,ID Test,F11025,camera,H,0.0238457340747118,0.08458217233419418,0.2819238784799057,True
Baseline,ID Test,F11025,light,M,0.006985110696405172,0.018080655485391617,0.3863306118546885,True
Baseline,ID Test,F11025,light,H,0.16687919199466705,0.08458217233419418,1.9729830458279978,False
Baseline,ID Test,F11025,appearance,M,0.004175377078354359,0.018080655485391617,0.23093062537073844,True
Baseline,ID Test,F11025,appearance,H,0.027061741799116135,0.08458217233419418,0.31994616657742,True
Baseline,ID Test,F11025,joint,M,0.007796850986778736,0.018080655485391617,0.43122612413461736,True
Baseline,ID Test,F11025,joint,H,0.06105615943670273,0.08458217233419418,0.7218561282094128,True
Baseline,ID Test,F11026,camera,M,0.006388400215655565,0.01120118610560894,0.5703324768844439,True
Baseline,ID Test,F11026,camera,H,0.03917863219976425,0.08245351910591125,0.4751602190494676,True
Baseline,ID Test,F11026,light,M,0.0201085414737463,0.01120118610560894,1.7952153713147436,False
Baseline,ID Test,F11026,light,H,0.09194489568471909,0.08245351910591125,1.115111843396474,False
Baseline,ID Test,F11026,appearance,M,0.0008701910846866667,0.01120118610560894,0.07768740528745637,True
Baseline,ID Test,F11026,appearance,H,0.056634631007909775,0.08245351910591125,0.6868673602052423,True
Baseline,ID Test,F11026,joint,M,0.019857021048665047,0.01120118610560894,1.7727605685188768,False
Baseline,ID Test,F11026,joint,H,0.1319897621870041,0.08245351910591125,1.6007777911512024,False
Baseline,ID Test,F11027,camera,M,0.0025774443056434393,0.005022833589464426,0.5131454705267802,True
Baseline,ID Test,F11027,camera,H,0.10142242908477783,0.3472496271133423,0.2920735435424198,True
Baseline,ID Test,F11027,light,M,0.007318044546991587,0.005022833589464426,1.4569554050807991,False
Baseline,ID Test,F11027,light,H,0.05138317868113518,0.3472496271133423,0.14797187576061444,True
Baseline,ID Test,F11027,appearance,M,0.0018320496892556548,0.005022833589464426,0.36474425374124375,True
Baseline,ID Test,F11027,appearance,H,0.06916648149490356,0.3472496271133423,0.19918374591177782,True
Baseline,ID Test,F11027,joint,M,0.005542075261473656,0.005022833589464426,1.103376244257496,False
Baseline,ID Test,F11027,joint,H,0.053707368671894073,0.3472496271133423,0.15466501467073998,True
Baseline,ID Test,F11028,camera,M,0.011494982056319714,0.016935864463448524,0.6787360681309489,True
Baseline,ID Test,F11028,camera,H,0.11402414739131927,0.2925363779067993,0.3897776687029564,True
Baseline,ID Test,F11028,light,M,0.009371914900839329,0.016935864463448524,0.5533768247299138,True
Baseline,ID Test,F11028,light,H,0.0456911101937294,0.2925363779067993,0.15618949862121548,True
Baseline,ID Test,F11028,appearance,M,0.0076367552392184734,0.016935864463448524,0.4509220805173743,True
Baseline,ID Test,F11028,appearance,H,0.10107729583978653,0.2925363779067993,0.3455204325801466,True
Baseline,ID Test,F11028,joint,M,0.003751825075596571,0.016935864463448524,0.2215313593052111,True
Baseline,ID Test,F11028,joint,H,0.09348414838314056,0.2925363779067993,0.31956418224650396,True
Baseline,ID Test,F11029,camera,M,0.00636715441942215,0.01991155371069908,0.3197718526606432,True
Baseline,ID Test,F11029,camera,H,0.009494572877883911,0.35739031434059143,0.026566396729027258,True
Baseline,ID Test,F11029,light,M,0.022815581411123276,0.01991155371069908,1.1458463635042087,False
Baseline,ID Test,F11029,light,H,0.11460361629724503,0.35739031434059143,0.32066794117992875,True
Baseline,ID Test,F11029,appearance,M,0.011063408106565475,0.01991155371069908,0.5556275651468007,True
Baseline,ID Test,F11029,appearance,H,0.014353007078170776,0.35739031434059143,0.04016059334079329,True
Baseline,ID Test,F11029,joint,M,0.027468983083963394,0.01991155371069908,1.3795499579323875,False
Baseline,ID Test,F11029,joint,H,0.04588523879647255,0.35739031434059143,0.1283897099481664,True
Baseline,ID Test,F11030,camera,M,0.0013379754964262247,0.01051205676048994,0.12728008675286728,True
Baseline,ID Test,F11030,camera,H,0.01459276583045721,0.338864266872406,0.04306374928564506,True
Baseline,ID Test,F11030,light,M,0.0054414477199316025,0.01051205676048994,0.5176387308317759,True
Baseline,ID Test,F11030,light,H,0.03079768642783165,0.338864266872406,0.0908850222305323,True
Baseline,ID Test,F11030,appearance,M,0.009566707536578178,0.01051205676048994,0.9100700038583409,True
Baseline,ID Test,F11030,appearance,H,0.01823829673230648,0.338864266872406,0.05382183521632224,True
Baseline,ID Test,F11030,joint,M,0.005124674178659916,0.01051205676048994,0.4875044242456191,True
Baseline,ID Test,F11030,joint,H,0.02215244434773922,0.338864266872406,0.06537261822321434,True
Baseline,ID Test,F11031,camera,M,0.0017446643905714154,0.15423361957073212,0.011311829388606845,True
Baseline,ID Test,F11031,camera,H,0.2076898068189621,0.15794651210308075,1.3149375953513767,False
Baseline,ID Test,F11031,light,M,0.0055970861576497555,0.15423361957073212,0.03628966351971601,True
Baseline,ID Test,F11031,light,H,0.11906833946704865,0.15794651210308075,0.7538522875981015,True
Baseline,ID Test,F11031,appearance,M,0.012929676100611687,0.15423361957073212,0.08383176208013512,True
Baseline,ID Test,F11031,appearance,H,0.05083548277616501,0.15794651210308075,0.32185251892734557,True
Baseline,ID Test,F11031,joint,M,0.009265560656785965,0.15423361957073212,0.06007484413952137,True
Baseline,ID Test,F11031,joint,H,0.1530919075012207,0.15794651210308075,0.969264249414436,True
Proposed,ID Test,F11016,camera,M,0.002205256838351488,0.07082804292440414,0.03113536315983194,True
Proposed,ID Test,F11016,camera,H,0.01340726763010025,0.2560506761074066,0.052361773981320206,True
Proposed,ID Test,F11016,light,M,0.004677476827055216,0.07082804292440414,0.0660398993665201,True
Proposed,ID Test,F11016,light,H,0.094444140791893,0.2560506761074066,0.3688494099202306,True
Proposed,ID Test,F11016,appearance,M,0.007227384485304356,0.07082804292440414,0.10204128459427085,True
Proposed,ID Test,F11016,appearance,H,0.030141647905111313,0.2560506761074066,0.11771750953107296,True
Proposed,ID Test,F11016,joint,M,0.006070508621633053,0.07082804292440414,0.08570769953522787,True
Proposed,ID Test,F11016,joint,H,0.0274946466088295,0.2560506761074066,0.1073797071221019,True
Proposed,ID Test,F11017,camera,M,0.001507351640611887,0.009420489892363548,0.1600077764356797,True
Proposed,ID Test,F11017,camera,H,0.03394944593310356,0.37309035658836365,0.09099523837481682,True
Proposed,ID Test,F11017,light,M,0.006475355941802263,0.009420489892363548,0.6873693423365728,True
Proposed,ID Test,F11017,light,H,0.22568586468696594,0.37309035658836365,0.6049094025122945,True
Proposed,ID Test,F11017,appearance,M,0.0063376170583069324,0.009420489892363548,0.6727481405658469,True
Proposed,ID Test,F11017,appearance,H,0.08139395713806152,0.37309035658836365,0.2181615142303577,True
Proposed,ID Test,F11017,joint,M,0.005252153612673283,0.009420489892363548,0.5575244676957608,True
Proposed,ID Test,F11017,joint,H,0.051782332360744476,0.37309035658836365,0.1387930066975082,True
Proposed,ID Test,F11018,camera,M,0.001985721755772829,0.020291300490498543,0.09786074365724605,True
Proposed,ID Test,F11018,camera,H,0.04619885981082916,0.3339180052280426,0.13835390451400958,True
Proposed,ID Test,F11018,light,M,0.004035098012536764,0.020291300490498543,0.19885852138586238,True
Proposed,ID Test,F11018,light,H,0.033005326986312866,0.3339180052280426,0.09884260947166518,True
Proposed,ID Test,F11018,appearance,M,0.00431291526183486,0.020291300490498543,0.21254996760086395,True
Proposed,ID Test,F11018,appearance,H,0.06613900512456894,0.3339180052280426,0.1980695981919293,True
Proposed,ID Test,F11018,joint,M,0.007157364394515753,0.020291300490498543,0.3527306885956969,True
Proposed,ID Test,F11018,joint,H,0.05793935805559158,0.3339180052280426,0.17351372836580964,True
Proposed,ID Test,F11019,camera,M,0.00192826590500772,0.011596002615988255,0.1662871222837669,True
Proposed,ID Test,F11019,camera,H,0.006138905882835388,0.2738790512084961,0.02241466025147728,True
Proposed,ID Test,F11019,light,M,0.002879044972360134,0.011596002615988255,0.24827908958821593,True
Proposed,ID Test,F11019,light,H,0.08403994143009186,0.2738790512084961,0.30685056436140024,True
Proposed,ID Test,F11019,appearance,M,0.004395983647555113,0.011596002615988255,0.3790947443814862,True
Proposed,ID Test,F11019,appearance,H,0.06862449645996094,0.2738790512084961,0.2505649707677683,True
Proposed,ID Test,F11019,joint,M,0.0031730032060295343,0.011596002615988255,0.2736290522782983,True
Proposed,ID Test,F11019,joint,H,0.024040089920163155,0.2738790512084961,0.08777630057533002,True
Proposed,ID Test,F11020,camera,M,0.002676003845408559,0.015818361192941666,0.1691707385340665,True
Proposed,ID Test,F11020,camera,H,0.10650371760129929,0.06110186129808426,1.7430519355494416,False
Proposed,ID Test,F11020,light,M,0.0018234455492347479,0.015818361192941666,0.11527398616036093,True
Proposed,ID Test,F11020,light,H,0.011445881798863411,0.06110186129808426,0.18732460117744854,True
Proposed,ID Test,F11020,appearance,M,0.001168306334875524,0.015818361192941666,0.07385760892834055,True
Proposed,ID Test,F11020,appearance,H,0.006549210753291845,0.06110186129808426,0.10718512683830769,True
Proposed,ID Test,F11020,joint,M,0.002733699046075344,0.015818361192941666,0.17281809491713668,True
Proposed,ID Test,F11020,joint,H,0.06897447258234024,0.06110186129808426,1.1288440501975807,False
Proposed,ID Test,F11021,camera,M,0.0028130514547228813,0.005565954372286797,0.5054032546025214,True
Proposed,ID Test,F11021,camera,H,0.03910214453935623,0.03999791666865349,0.9776045303379695,True
Proposed,ID Test,F11021,light,M,0.0020298913586884737,0.005565954372286797,0.36469780794384843,True
Proposed,ID Test,F11021,light,H,0.09225732833147049,0.03999791666865349,2.3065533411587134,False
Proposed,ID Test,F11021,appearance,M,0.0020561274141073227,0.005565954372286797,0.3694114749385834,True
Proposed,ID Test,F11021,appearance,H,0.07852985709905624,0.03999791666865349,1.9633486851229023,False
Proposed,ID Test,F11021,joint,M,0.007309792097657919,0.005565954372286797,1.313304351550884,False
Proposed,ID Test,F11021,joint,H,0.07222086191177368,0.03999791666865349,1.8056155901833115,False
Proposed,ID Test,F11022,camera,M,0.00382342841476202,0.009427923709154129,0.4055429946945399,True
Proposed,ID Test,F11022,camera,H,0.036251362413167953,0.38387322425842285,0.09443576712910717,True
Proposed,ID Test,F11022,light,M,0.0026991297490894794,0.009427923709154129,0.28629100450491923,True
Proposed,ID Test,F11022,light,H,0.01977154053747654,0.38387322425842285,0.05150539107193986,True
Proposed,ID Test,F11022,appearance,M,0.001213564071804285,0.009427923709154129,0.12872018370555585,True
Proposed,ID Test,F11022,appearance,H,0.006361708510667086,0.38387322425842285,0.016572420550969174,True
Proposed,ID Test,F11022,joint,M,0.0020106500014662743,0.009427923709154129,0.21326540853465065,True
Proposed,ID Test,F11022,joint,H,0.014424510300159454,0.38387322425842285,0.037576234518636016,True
Proposed,ID Test,F11023,camera,M,0.0019501515198498964,0.0043555982410907745,0.44773448144324696,True
Proposed,ID Test,F11023,camera,H,0.1036185696721077,0.30211976170539856,0.3429718370198759,True
Proposed,ID Test,F11023,light,M,0.0020575798116624355,0.0043555982410907745,0.47239889856029393,True
Proposed,ID Test,F11023,light,H,0.01593884453177452,0.30211976170539856,0.05275670959689398,True
Proposed,ID Test,F11023,appearance,M,0.0015279006911441684,0.0043555982410907745,0.35079008819728413,True
Proposed,ID Test,F11023,appearance,H,0.026811467483639717,0.30211976170539856,0.08874450096311136,True
Proposed,ID Test,F11023,joint,M,0.003149030962958932,0.0043555982410907745,0.7229847172888744,True
Proposed,ID Test,F11023,joint,H,0.07937943190336227,0.30211976170539856,0.2627416076832681,True
Proposed,ID Test,F11024,camera,M,0.003460291540250182,0.03753651678562164,0.09218467339451289,True
Proposed,ID Test,F11024,camera,H,0.04225745052099228,0.14194943010807037,0.2976936961903997,True
Proposed,ID Test,F11024,light,M,0.005079313647001982,0.03753651678562164,0.13531659519744282,True
Proposed,ID Test,F11024,light,H,0.14641813933849335,0.14194943010807037,1.0314809945134744,False
Proposed,ID Test,F11024,appearance,M,0.0017058209050446749,0.03753651678562164,0.045444304669688726,True
Proposed,ID Test,F11024,appearance,H,0.05005960538983345,0.14194943010807037,0.3526580230136998,True
