model,split,latent_id,pair_type,channel,masked_mae_drift,masked_rmse_drift
Proposed,ID Test,F11022,appearance,H,0.006361708510667086,0.010245934128761292
Proposed,ID Test,F11023,appearance,M,0.0015279006911441684,0.0020437720231711864
Proposed,ID Test,F11023,appearance,H,0.026811467483639717,0.027876222506165504
Proposed,ID Test,F11020,joint,M,0.002733699046075344,0.003615474561229348
Proposed,ID Test,F11020,joint,H,0.06897447258234024,0.07063551992177963
Proposed,ID Test,F11021,joint,M,0.007309792097657919,0.007845315150916576
Proposed,ID Test,F11021,joint,H,0.07222086191177368,0.07663733512163162
Proposed,ID Test,F11022,joint,M,0.0020106500014662743,0.00258070882409811
Proposed,ID Test,F11022,joint,H,0.014424510300159454,0.017635002732276917
Proposed,ID Test,F11023,joint,M,0.003149030962958932,0.0036392826586961746
Proposed,ID Test,F11023,joint,H,0.07937943190336227,0.08059285581111908
Baseline,ID Test,F11024,camera,M,0.005325628444552422,0.0055761090479791164
Baseline,ID Test,F11024,camera,H,0.07633614540100098,0.0783691555261612
Baseline,ID Test,F11025,camera,M,0.011568321846425533,0.011861014179885387
Baseline,ID Test,F11025,camera,H,0.0238457340747118,0.027080338448286057
Baseline,ID Test,F11026,camera,M,0.006388400215655565,0.006471181754022837
Baseline,ID Test,F11026,camera,H,0.03917863219976425,0.040058087557554245
Baseline,ID Test,F11027,camera,M,0.0025774443056434393,0.002780392998829484
Baseline,ID Test,F11027,camera,H,0.10142242908477783,0.10258660465478897
Baseline,ID Test,F11024,light,M,0.01294666063040495,0.01329148281365633
Baseline,ID Test,F11024,light,H,0.1167711690068245,0.1209326833486557
Baseline,ID Test,F11025,light,M,0.006985110696405172,0.009382463991641998
Baseline,ID Test,F11025,light,H,0.16687919199466705,0.17001430690288544
Baseline,ID Test,F11026,light,M,0.0201085414737463,0.020769992843270302
Baseline,ID Test,F11026,light,H,0.09194489568471909,0.0955527275800705
Baseline,ID Test,F11027,light,M,0.007318044546991587,0.008199554868042469
Baseline,ID Test,F11027,light,H,0.05138317868113518,0.057652126997709274
Baseline,ID Test,F11024,appearance,M,0.0014460943639278412,0.0018755398923531175
Baseline,ID Test,F11024,appearance,H,0.04233535751700401,0.04707980528473854
Baseline,ID Test,F11025,appearance,M,0.004175377078354359,0.005209736991673708
Baseline,ID Test,F11025,appearance,H,0.027061741799116135,0.029140137135982513
Baseline,ID Test,F11026,appearance,M,0.0008701910846866667,0.0011689969105646014
Baseline,ID Test,F11026,appearance,H,0.056634631007909775,0.05879424512386322
Baseline,ID Test,F11027,appearance,M,0.0018320496892556548,0.0024778167717158794
Baseline,ID Test,F11027,appearance,H,0.06916648149490356,0.07102544605731964
Baseline,ID Test,F11024,joint,M,0.015783146023750305,0.01709606871008873
Baseline,ID Test,F11024,joint,H,0.30368882417678833,0.3058449327945709
Baseline,ID Test,F11025,joint,M,0.007796850986778736,0.00992503110319376
Baseline,ID Test,F11025,joint,H,0.06105615943670273,0.07012970745563507
Baseline,ID Test,F11026,joint,M,0.019857021048665047,0.020977817475795746
Baseline,ID Test,F11026,joint,H,0.1319897621870041,0.13517548143863678
Baseline,ID Test,F11027,joint,M,0.005542075261473656,0.0065514990128576756
Baseline,ID Test,F11027,joint,H,0.053707368671894073,0.05914553254842758
Proposed,ID Test,F11024,camera,M,0.003460291540250182,0.004282149486243725
Proposed,ID Test,F11024,camera,H,0.04225745052099228,0.05175959691405296
Proposed,ID Test,F11025,camera,M,0.013274150900542736,0.014153511263430119
Proposed,ID Test,F11025,camera,H,0.08174552768468857,0.08839325606822968
Proposed,ID Test,F11026,camera,M,0.00820916797965765,0.008294335566461086
Proposed,ID Test,F11026,camera,H,0.04259924963116646,0.0431152768433094
Proposed,ID Test,F11027,camera,M,0.0022403562907129526,0.0035349151585251093
Proposed,ID Test,F11027,camera,H,0.11185968667268753,0.1154569685459137
Proposed,ID Test,F11024,light,M,0.005079313647001982,0.00657609524205327
Proposed,ID Test,F11024,light,H,0.14641813933849335,0.1505592167377472
Proposed,ID Test,F11025,light,M,0.007387298159301281,0.009413930587470531
Proposed,ID Test,F11025,light,H,0.2074182629585266,0.21102167665958405
Proposed,ID Test,F11026,light,M,0.00564228231087327,0.006194662302732468
Proposed,ID Test,F11026,light,H,0.04933295026421547,0.0542568676173687
Proposed,ID Test,F11027,light,M,0.0029186089523136616,0.004478028509765863
Proposed,ID Test,F11027,light,H,0.01752353459596634,0.02575422078371048
Proposed,ID Test,F11024,appearance,M,0.0017058209050446749,0.002098775701597333
Proposed,ID Test,F11024,appearance,H,0.05005960538983345,0.05222300812602043
Proposed,ID Test,F11025,appearance,M,0.0037880479358136654,0.004900142550468445
Proposed,ID Test,F11025,appearance,H,0.035370275378227234,0.04273827001452446
Proposed,ID Test,F11026,appearance,M,0.000712715438567102,0.0011326478561386466
Proposed,ID Test,F11026,appearance,H,0.05279028043150902,0.05627754330635071
Proposed,ID Test,F11027,appearance,M,0.0014958478277549148,0.0027426371816545725
Proposed,ID Test,F11027,appearance,H,0.06670346856117249,0.07116594165563583
Proposed,ID Test,F11024,joint,M,0.002944253385066986,0.0039002790581434965
Proposed,ID Test,F11024,joint,H,0.23010751605033875,0.23196792602539062
Proposed,ID Test,F11025,joint,M,0.0058594043366611,0.008558005094528198
Proposed,ID Test,F11025,joint,H,0.12367624044418335,0.1297079473733902
Proposed,ID Test,F11026,joint,M,0.0064996834844350815,0.007372066844254732
Proposed,ID Test,F11026,joint,H,0.11530768871307373,0.11737357825040817
Proposed,ID Test,F11027,joint,M,0.005799463018774986,0.006870437879115343
Proposed,ID Test,F11027,joint,H,0.07421097159385681,0.07983393967151642
Baseline,ID Test,F11028,camera,M,0.011494982056319714,0.012402484193444252
Baseline,ID Test,F11028,camera,H,0.11402414739131927,0.12065573036670685
Baseline,ID Test,F11029,camera,M,0.00636715441942215,0.006852991413325071
Baseline,ID Test,F11029,camera,H,0.009494572877883911,0.014118210412561893
Baseline,ID Test,F11030,camera,M,0.0013379754964262247,0.0017530011245980859
Baseline,ID Test,F11030,camera,H,0.01459276583045721,0.01592908427119255
Baseline,ID Test,F11031,camera,M,0.0017446643905714154,0.0023289117962121964
Baseline,ID Test,F11031,camera,H,0.2076898068189621,0.2117469310760498
Baseline,ID Test,F11028,light,M,0.009371914900839329,0.009670565836131573
Baseline,ID Test,F11028,light,H,0.0456911101937294,0.05195121467113495
Baseline,ID Test,F11029,light,M,0.022815581411123276,0.023810118436813354
Baseline,ID Test,F11029,light,H,0.11460361629724503,0.1171741858124733
Baseline,ID Test,F11030,light,M,0.0054414477199316025,0.006035379599779844
Baseline,ID Test,F11030,light,H,0.03079768642783165,0.03502926230430603
Baseline,ID Test,F11031,light,M,0.0055970861576497555,0.009344263933598995
Baseline,ID Test,F11031,light,H,0.11906833946704865,0.12755586206912994
Baseline,ID Test,F11028,appearance,M,0.0076367552392184734,0.009634594433009624
Baseline,ID Test,F11028,appearance,H,0.10107729583978653,0.10641565918922424
Baseline,ID Test,F11029,appearance,M,0.011063408106565475,0.012863803654909134
Baseline,ID Test,F11029,appearance,H,0.014353007078170776,0.019843969494104385
Baseline,ID Test,F11030,appearance,M,0.009566707536578178,0.011034379713237286
Baseline,ID Test,F11030,appearance,H,0.01823829673230648,0.025534028187394142
Baseline,ID Test,F11031,appearance,M,0.012929676100611687,0.014791784808039665
Baseline,ID Test,F11031,appearance,H,0.05083548277616501,0.067122682929039
Baseline,ID Test,F11028,joint,M,0.003751825075596571,0.0044079856015741825
Baseline,ID Test,F11028,joint,H,0.09348414838314056,0.09558068215847015
Baseline,ID Test,F11029,joint,M,0.027468983083963394,0.028487417846918106
Baseline,ID Test,F11029,joint,H,0.04588523879647255,0.05442563816905022
Baseline,ID Test,F11030,joint,M,0.005124674178659916,0.006245255470275879
Baseline,ID Test,F11030,joint,H,0.02215244434773922,0.02702273800969124
Baseline,ID Test,F11031,joint,M,0.009265560656785965,0.013167873956263065
Baseline,ID Test,F11031,joint,H,0.1530919075012207,0.16125378012657166
Proposed,ID Test,F11028,camera,M,0.006058065686374903,0.0069178869016468525
Proposed,ID Test,F11028,camera,H,0.058085836470127106,0.05953782796859741
Proposed,ID Test,F11029,camera,M,0.004125902894884348,0.004423331934958696
Proposed,ID Test,F11029,camera,H,0.038215555250644684,0.03889769688248634
Proposed,ID Test,F11030,camera,M,0.0016731482464820147,0.0018652044236660004
Proposed,ID Test,F11030,camera,H,0.013642769306898117,0.014113393612205982
Proposed,ID Test,F11031,camera,M,0.001994081772863865,0.002544526243582368
Proposed,ID Test,F11031,camera,H,0.09150877594947815,0.0920863002538681
Proposed,ID Test,F11028,light,M,0.00558814499527216,0.006526570301502943
Proposed,ID Test,F11028,light,H,0.024688243865966797,0.03256935998797417
Proposed,ID Test,F11029,light,M,0.0038582594133913517,0.005071897991001606
Proposed,ID Test,F11029,light,H,0.02719569392502308,0.035462960600852966
Proposed,ID Test,F11030,light,M,0.0035039905924350023,0.00427797669544816
Proposed,ID Test,F11030,light,H,0.012976385653018951,0.014968778938055038
Proposed,ID Test,F11031,light,M,0.006095191929489374,0.008341381326317787
Proposed,ID Test,F11031,light,H,0.13113659620285034,0.13580088317394257
Proposed,ID Test,F11028,appearance,M,0.009547751396894455,0.010580803267657757
Proposed,ID Test,F11028,appearance,H,0.06180427223443985,0.06848523765802383
Proposed,ID Test,F11029,appearance,M,0.004283260088413954,0.005359217524528503
Proposed,ID Test,F11029,appearance,H,0.008442185819149017,0.010854672640562057
Proposed,ID Test,F11030,appearance,M,0.004567741882055998,0.0062071108259260654
Proposed,ID Test,F11030,appearance,H,0.026434795930981636,0.02786865085363388
Proposed,ID Test,F11031,appearance,M,0.006436511874198914,0.009240664541721344
Proposed,ID Test,F11031,appearance,H,0.07800623029470444,0.08304151892662048
Proposed,ID Test,F11028,joint,M,0.005227416753768921,0.0060731275007128716
Proposed,ID Test,F11028,joint,H,0.033619675785303116,0.03919210284948349
Proposed,ID Test,F11029,joint,M,0.004613778088241816,0.006110280752182007
Proposed,ID Test,F11029,joint,H,0.0207761749625206,0.026281289756298065
Proposed,ID Test,F11030,joint,M,0.00376215111464262,0.0049696373753249645
Proposed,ID Test,F11030,joint,H,0.011013916693627834,0.014624706469476223
Proposed,ID Test,F11031,joint,M,0.007499012164771557,0.00944797694683075
Proposed,ID Test,F11031,joint,H,0.13716962933540344,0.14236603677272797
Baseline,ID Test,F11032,camera,M,0.009003463201224804,0.010526660829782486
Baseline,ID Test,F11032,camera,H,0.22832649946212769,0.2340749353170395
Baseline,ID Test,F11033,camera,M,0.012205366045236588,0.012429705820977688
Baseline,ID Test,F11033,camera,H,0.05034931004047394,0.0513971745967865
Baseline,ID Test,F11034,camera,M,0.005529566667973995,0.005661545321345329
Baseline,ID Test,F11034,camera,H,0.04109376296401024,0.043268073350191116
Baseline,ID Test,F11035,camera,M,0.012100737541913986,0.012250509113073349
Baseline,ID Test,F11035,camera,H,0.13847550749778748,0.14249573647975922
Baseline,ID Test,F11032,light,M,0.006802587304264307,0.007150779478251934
Baseline,ID Test,F11032,light,H,0.03884018585085869,0.048628758639097214
Baseline,ID Test,F11033,light,M,0.00620307819917798,0.006735626142472029
Baseline,ID Test,F11033,light,H,0.04513385891914368,0.04663332179188728
Baseline,ID Test,F11034,light,M,0.00606245594099164,0.0064914957620203495
Baseline,ID Test,F11034,light,H,0.053105566650629044,0.057271432131528854
Baseline,ID Test,F11035,light,M,0.006812344305217266,0.006997025106102228
Baseline,ID Test,F11035,light,H,0.23030634224414825,0.2317846268415451
Baseline,ID Test,F11032,appearance,M,0.0025529542472213507,0.003153702709823847
Baseline,ID Test,F11032,appearance,H,0.041690848767757416,0.054617103189229965
Baseline,ID Test,F11033,appearance,M,0.0016836386639624834,0.0021326704882085323
Baseline,ID Test,F11033,appearance,H,0.020204490050673485,0.02342148683965206
Baseline,ID Test,F11034,appearance,M,0.0012425156310200691,0.0017682942561805248
Baseline,ID Test,F11034,appearance,H,0.0364479199051857,0.039294227957725525
Baseline,ID Test,F11035,appearance,M,0.012685354799032211,0.013066988438367844
Baseline,ID Test,F11035,appearance,H,0.12761519849300385,0.13097122311592102
Baseline,ID Test,F11032,joint,M,0.009420526213943958,0.011524318717420101
Baseline,ID Test,F11032,joint,H,0.22574587166309357,0.23224367201328278
Baseline,ID Test,F11033,joint,M,0.007635634858161211,0.008199882693588734
Baseline,ID Test,F11033,joint,H,0.02195170894265175,0.025805281475186348
Baseline,ID Test,F11034,joint,M,0.001919361180625856,0.002455812646076083
Baseline,ID Test,F11034,joint,H,0.014254332520067692,0.018967995420098305
Baseline,ID Test,F11035,joint,M,0.0076050665229558945,0.008052680641412735
Baseline,ID Test,F11035,joint,H,0.044129032641649246,0.0558474175632
Proposed,ID Test,F11032,camera,M,0.013248562812805176,0.01415239553898573
Proposed,ID Test,F11032,camera,H,0.13181260228157043,0.13343359529972076
Proposed,ID Test,F11033,camera,M,0.006594561971724033,0.006904734764248133
Proposed,ID Test,F11033,camera,H,0.018617037683725357,0.021281568333506584
Proposed,ID Test,F11034,camera,M,0.0033133644610643387,0.0034451789688318968
Proposed,ID Test,F11034,camera,H,0.004726762883365154,0.0063729966059327126
Proposed,ID Test,F11035,camera,M,0.0070205144584178925,0.008595233783125877
Proposed,ID Test,F11035,camera,H,0.1218855232000351,0.13080139458179474
Proposed,ID Test,F11032,light,M,0.011414173059165478,0.012591437436640263
Proposed,ID Test,F11032,light,H,0.026981281116604805,0.035998616367578506
Proposed,ID Test,F11033,light,M,0.002665200037881732,0.004059215541929007
Proposed,ID Test,F11033,light,H,0.05868489295244217,0.061239082366228104
Proposed,ID Test,F11034,light,M,0.0017406638944521546,0.002390812151134014
Proposed,ID Test,F11034,light,H,0.0390939824283123,0.0405784510076046
Proposed,ID Test,F11035,light,M,0.003223707200959325,0.005743744783103466
Proposed,ID Test,F11035,light,H,0.12561646103858948,0.13981366157531738
Proposed,ID Test,F11032,appearance,M,0.003712674370035529,0.00498349592089653
Proposed,ID Test,F11032,appearance,H,0.01055657584220171,0.015345815569162369
Proposed,ID Test,F11033,appearance,M,0.001792360097169876,0.0026528220623731613
Proposed,ID Test,F11033,appearance,H,0.007834249176084995,0.010254797525703907
Proposed,ID Test,F11034,appearance,M,0.0009950745152309537,0.001357594272121787
Proposed,ID Test,F11034,appearance,H,0.004675608593970537,0.006464630365371704
Proposed,ID Test,F11035,appearance,M,0.004089904949069023,0.00737059535458684
Proposed,ID Test,F11035,appearance,H,0.26975217461586,0.2783517837524414
Proposed,ID Test,F11032,joint,M,0.015912776812911034,0.01743173599243164
Proposed,ID Test,F11032,joint,H,0.13536491990089417,0.13843923807144165
Proposed,ID Test,F11033,joint,M,0.007907508872449398,0.00832263845950365
Proposed,ID Test,F11033,joint,H,0.01024675089865923,0.013019811362028122
Proposed,ID Test,F11034,joint,M,0.003395224455744028,0.003964973613619804
Proposed,ID Test,F11034,joint,H,0.0451476126909256,0.046352799981832504
Proposed,ID Test,F11035,joint,M,0.005722208879888058,0.007906871847808361
Proposed,ID Test,F11035,joint,H,0.1480405628681183,0.16465747356414795
Baseline,ID Test,F11036,camera,M,0.019128520041704178,0.020068055018782616
Baseline,ID Test,F11036,camera,H,0.0511658750474453,0.05385613068938255
Baseline,ID Test,F11037,camera,M,0.012458325363695621,0.012685602530837059
Baseline,ID Test,F11037,camera,H,0.04078122600913048,0.04246418923139572
Baseline,ID Test,F11038,camera,M,0.014235536567866802,0.014913751743733883
Baseline,ID Test,F11038,camera,H,0.017376529052853584,0.02141990326344967
Baseline,ID Test,F11039,camera,M,0.0035498200450092554,0.00390693498775363
Baseline,ID Test,F11039,camera,H,0.027034353464841843,0.029047943651676178
Baseline,ID Test,F11036,light,M,0.016562538221478462,0.017823126167058945
Baseline,ID Test,F11036,light,H,0.03955993801355362,0.04490227624773979
Baseline,ID Test,F11037,light,M,0.008335944265127182,0.009829563088715076
Baseline,ID Test,F11037,light,H,0.12868894636631012,0.13062278926372528
Baseline,ID Test,F11038,light,M,0.008873788639903069,0.011389702558517456
Baseline,ID Test,F11038,light,H,0.023219265043735504,0.0332743376493454
Baseline,ID Test,F11039,light,M,0.0025202955584973097,0.003542602062225342
Baseline,ID Test,F11039,light,H,0.02149312011897564,0.025382552295923233
Baseline,ID Test,F11036,appearance,M,0.0031561770010739565,0.0042837243527174
Baseline,ID Test,F11036,appearance,H,0.011542567983269691,0.014681084081530571
Baseline,ID Test,F11037,appearance,M,0.001497216522693634,0.0018772052135318518
Baseline,ID Test,F11037,appearance,H,0.039567731320858,0.041552457958459854
Baseline,ID Test,F11038,appearance,M,0.005975194275379181,0.007510365452617407
Baseline,ID Test,F11038,appearance,H,0.024462532252073288,0.032930679619312286
Baseline,ID Test,F11039,appearance,M,0.003199041821062565,0.004033206962049007
Baseline,ID Test,F11039,appearance,H,0.01954447478055954,0.023724371567368507
